Bridge_Type,BRIDGE,NAME,District_Label,DIST,County_Name,CO,CITY,RTE,PM,YRBLT,Age,Decade_Built,LAT,LON,LENG,MAINSPANS,APPSPANS,DECKWIDTH,DESIGN_MAIN,MATERIAL_MAIN,FAC,LOC,INTERSEC,DATA_EXTRACTED,X,Y,OBJECTID
State Highway,02 0056,KIDDER CREEK,District 2,02,Siskiyou,SIS,00000,00003,31.23,1956.0,70.0,1950,41.58984444,-122.85673889,46.6,3.0,0.0,10.6,02: Stringer/Multi-Beam,6: Prstr Conc Cont,STATE ROUTE 3,02-SIS-003-31.23,KIDDER CREEK,2024/03/12 09:26:26+00,-13676349.6136,5099736.7702,75
State Highway,02 0057,SCOTT RIVER,District 2,02,Siskiyou,SIS,00000,00003,31.68,1956.0,70.0,1950,41.59519444,-122.85188333,92.0,6.0,0.0,10.9,04: Tee Beam,5: Prestress Conc,STATE ROUTE 3,02-SIS-003-31.68,SCOTT RIVER,2024/03/12 09:26:26+00,-13675809.0956,5100533.0952,76
State Highway,02 0062,OREGON DRAIN,District 2,02,Siskiyou,SIS,00000,00161,3.48,1946.0,80.0,1940,42.00217222,-121.82503611,8.2,2.0,0.0,0.0,19: Culvert,2: Concrete Cont,STATE ROUTE 161,02-SIS-161-3.48,OREGON DRAIN,2024/03/12 09:26:26+00,-13561500.9857,5161304.8379,77
State Highway,02 0063,NORTH MOUNT SHASTA UP,District 2,02,Siskiyou,SIS,00000,00005,,1963.0,63.0,1960,41.33077778,-122.33176944,71.1,2.0,0.0,0.0,03: Girder & Floorbeam S,3: Steel,UP RR & AMTRAK,02-SIS-005-R12.02,INTERSTATE 5,2024/03/12 09:26:26+00,-13617910.2823,5061254.4207,78
State Highway,02 0065,SOUTH DUNSMUIR UC,District 2,02,Siskiyou,SIS,00000,00005,0.69,1960.0,66.0,1960,41.1933,-122.28445556,40.9,3.0,0.0,32.9,04: Tee Beam,2: Concrete Cont,INTERSTATE 5,02-SIS-005-0.69,DUNSMUIR AVE,2024/03/12 09:26:26+00,-13612643.3244,5040895.3145,79
State Highway,02 0066,PANORAMA UC,District 2,02,Siskiyou,SIS,00000,00005,1.21,1960.0,66.0,1960,41.19941389,-122.27906667,52.4,3.0,0.0,26.5,04: Tee Beam,2: Concrete Cont,INTERSTATE 5,02-SIS-005-1.21,PANORAMA ROAD,2024/03/12 09:26:26+00,-13612043.436,5041799.8117,80
State Highway,02 0067,LASSEN LANE OC,District 2,02,Siskiyou,SIS,MOUNT SHASTA,00005,,1964.0,62.0,1960,41.31926389,-122.32555278,62.8,4.0,0.0,12.3,04: Tee Beam,2: Concrete Cont,LASSEN LANE,02-SIS-005-R11.17-MSHA,INTERSTATE 5,2024/03/12 09:26:26+00,-13617218.2463,5059547.681,81
State Highway,02 0068,THOMPSON CREEK,District 2,02,Siskiyou,SIS,00000,00096,52.48,1952.0,74.0,1950,41.86337778,-123.31051389,38.1,3.0,0.0,11.0,02: Stringer/Multi-Beam,3: Steel,STATE ROUTE 96,02-SIS-096-52.48,THOMPSON CREEK,2024/03/12 09:26:26+00,-13726863.6156,5140536.0168,82
State Highway,02 0070,SWILLUP CREEK,District 2,02,Siskiyou,SIS,00000,00096,23.25,2002.0,24.0,2000,41.60817222,-123.50140278,27.0,1.0,0.0,10.5,02: Stringer/Multi-Beam,5: Prestress Conc,STATE ROUTE 96,02-SIS-096-23.25,SWILLUP CREEK,2024/03/12 09:26:26+00,-13748113.2695,5102465.0569,83
State Highway,02 0072,SEIAD CREEK,District 2,02,Siskiyou,SIS,00000,00096,60.17,1953.0,73.0,1950,41.84251667,-123.19743333,47.5,3.0,0.0,12.6,04: Tee Beam,2: Concrete Cont,STATE ROUTE 96,02-SIS-096-60.17,SEIAD CREEK,2024/03/12 09:26:26+00,-13714275.5457,5137418.318,84
State Highway,02 0073,OAK STREET UC,District 2,02,Siskiyou,SIS,00000,00005,1.79,1960.0,66.0,1960,41.20753611,-122.27624167,48.6,3.0,0.0,26.4,04: Tee Beam,2: Concrete Cont,INTERSTATE 5,02-SIS-005-1.79,OAK STREET,2024/03/12 09:26:26+00,-13611728.9585,5043001.555,85
State Highway,02 0075,WALKER CREEK,District 2,02,Siskiyou,SIS,00000,00096,61.71,1943.0,83.0,1940,41.83513611,-123.17181389,4.9,1.0,0.0,9.3,11: Arch - Deck,3: Steel,STATE ROUTE 96,02-SIS-096-61.71,WALKER CREEK,2024/03/12 09:26:26+00,-13711423.6022,5136315.5353,86
State Highway,02 0078,WILLOW STREET UC,District 2,02,Siskiyou,SIS,DUNSMUIR,00005,2.09,1960.0,66.0,1960,41.21169722,-122.27446111,44.9,3.0,0.0,26.4,04: Tee Beam,2: Concrete Cont,INTERSTATE 5,02-SIS-005-2.09-DMR,WILLOW STREET,2024/03/12 09:26:26+00,-13611530.7479,5043617.2802,87
State Highway,02 0079,SCOTT RIVER,District 2,02,Siskiyou,SIS,00000,00096,71.23,1957.0,69.0,1950,41.778475,-123.037675,69.8,3.0,0.0,9.8,02: Stringer/Multi-Beam,3: Steel,STATE ROUTE 96,02-SIS-096-71.23,SCOTT RIVER,2024/03/12 09:26:26+00,-13696491.3294,5127853.6175,88
State Highway,02 0081,BEAVER CREEK,District 2,02,Siskiyou,SIS,00000,00096,88.26,1932.0,94.0,1930,41.87013333,-122.81730278,46.0,3.0,0.0,11.0,02: Stringer/Multi-Beam,3: Steel,STATE ROUTE 96,02-SIS-096-88.26,BEAVER CREEK,2024/03/12 09:26:26+00,-13671959.6059,5141545.8544,89
State Highway,02 0082,WEED OH,District 2,02,Siskiyou,SIS,WEED,00097,0.15,1982.0,44.0,1980,41.424175,-122.38776667,68.9,3.0,0.0,16.9,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,U.S. HIGHWAY 97,02-SIS-097-0.15-WEED,CORP RR,2024/03/12 09:26:26+00,-13624143.8647,5075110.1459,90
State Highway,02 0083,WHITNEY CREEK,District 2,02,Siskiyou,SIS,00000,00097,9.61,1982.0,44.0,1980,41.52400833,-122.28529167,7.0,1.0,0.0,0.0,11: Arch - Deck,3: Steel,U.S. HIGHWAY 97,02-SIS-097-9.61,WHITNEY CREEK,2024/03/12 09:26:26+00,-13612736.3999,5089942.7401,91
State Highway,02 0086,LUMGREY CREEK,District 2,02,Siskiyou,SIS,00000,00096,93.07,1923.0,103.0,1920,41.86749167,-122.73897778,8.5,3.0,0.0,0.0,19: Culvert,2: Concrete Cont,STATE ROUTE 96,02-SIS-096-93.07,LUMGREY CREEK,2024/03/12 09:26:26+00,-13663240.5067,5141150.9587,92
State Highway,02 0087,EMPIRE CREEK,District 2,02,Siskiyou,SIS,00000,00096,93.09,1923.0,103.0,1920,41.86746111,-122.73846111,8.5,3.0,0.0,0.0,19: Culvert,2: Concrete Cont,STATE ROUTE 96,02-SIS-096-93.09,EMPIRE CREEK,2024/03/12 09:26:26+00,-13663182.9916,5141146.3911,93
State Highway,02 0089,CENTRAL DUNSMUIR UC,District 2,02,Siskiyou,SIS,DUNSMUIR,00005,2.51,1960.0,66.0,1960,41.21770278,-122.27448611,13.6,1.0,0.0,25.7,04: Tee Beam,1: Concrete,INTERSTATE 5,02-SIS-005-2.51-DMR,DUNSMUIR AVE,2024/03/12 09:26:26+00,-13611533.5309,5044505.9995,94
State Highway,02 0091K,NORTH MOUNT SHASTA SEPARATION,District 2,02,Siskiyou,SIS,00000,00005,,1964.0,62.0,1960,41.33144167,-122.33231389,127.4,5.0,0.0,8.0,05: Box Beam Or Gdr - Mu,2: Concrete Cont,S5-N MT SHASTA OFF,02-SIS-005-R12.06,INTERSTATE 5,2024/03/12 09:26:26+00,-13617970.8897,5061352.8402,95
State Highway,02 0097,SISKIYOU AVENUE OC,District 2,02,Siskiyou,SIS,DUNSMUIR,00005,2.92,1966.0,60.0,1960,41.22334722,-122.27615278,76.1,4.0,0.0,11.3,02: Stringer/Multi-Beam,3: Steel,SISKIYOU AVE,02-SIS-005-2.92-DMR,INTERSTATE 5,2024/03/12 09:26:26+00,-13611719.0634,5045341.3548,96
State Highway,02 0100,DOGGETT CREEK,District 2,02,Siskiyou,SIS,00000,00096,82.67,1953.0,73.0,1950,41.84442222,-122.88905833,10.4,3.0,0.0,0.0,19: Culvert,2: Concrete Cont,STATE ROUTE 96,02-SIS-096-82.67,DOGGETT CREEK,2024/03/12 09:26:26+00,-13679947.3977,5137703.0615,97
State Highway,02 0117,KLAMATH RIVER,District 2,02,Siskiyou,SIS,00000,00096,77.15,1953.0,73.0,1950,41.82675556,-122.97828611,127.7,1.0,3.0,9.0,10: Truss - Thru,3: Steel,STATE ROUTE 96,02-SIS-096-77.15,KLAMATH RIVER,2024/03/12 09:26:26+00,-13689880.1885,5135063.4897,98
State Highway,02 0119,KLAMATH RIVER,District 2,02,Siskiyou,SIS,00000,00096,61.14,1954.0,72.0,1950,41.83480278,-123.18244444,117.0,1.0,3.0,9.0,10: Truss - Thru,3: Steel,STATE ROUTE 96,02-SIS-096-61.14,KLAMATH RIVER,2024/03/12 09:26:26+00,-13712606.9902,5136265.7326,99
State Highway,02 0120,KOHL CREEK,District 2,02,Siskiyou,SIS,00000,00096,80.05,1953.0,73.0,1950,41.83954444,-122.93481389,7.3,2.0,0.0,0.0,19: Culvert,2: Concrete Cont,STATE ROUTE 96,02-SIS-096-80.05,KOHL CREEK,2024/03/12 09:26:26+00,-13685040.8829,5136974.2012,100
State Highway,02 0123L,SHASTA RIVER,District 2,02,Siskiyou,SIS,00000,00005,,1960.0,66.0,1960,41.43725,-122.43086944,59.0,3.0,0.0,12.8,02: Stringer/Multi-Beam,3: Steel,INTERSTATE 5,02-SIS-005-R22.62,SHASTA RIVER,2024/03/12 09:26:26+00,-13628942.0439,5077051.4461,101
State Highway,02 0123R,SHASTA RIVER,District 2,02,Siskiyou,SIS,00000,00005,,1960.0,66.0,1960,41.43753611,-122.4308,56.6,3.0,0.0,12.8,02: Stringer/Multi-Beam,3: Steel,INTERSTATE 5,02-SIS-005-R22.62,SHASTA RIVER,2024/03/12 09:26:26+00,-13628934.3134,5077093.9305,102
State Highway,02 0126,AZALEA ROAD OC,District 2,02,Siskiyou,SIS,00000,00005,,1964.0,62.0,1960,41.28310278,-122.29938056,79.9,4.0,0.0,10.4,04: Tee Beam,2: Concrete Cont,AZALEA ROAD,02-SIS-005-R8.29,INTERSTATE 5,2024/03/12 09:26:26+00,-13614304.7678,5054189.3663,103
State Highway,02 0127E,ROUTE 89/5 CONNECTOR SEPARATION,District 2,02,Siskiyou,SIS,00000,00089,,1964.0,62.0,1960,41.28486944,-122.30242778,76.5,4.0,0.0,10.5,04: Tee Beam,2: Concrete Cont,S5-S89 & N89-S5 CN,02-SIS-089-R34.60,INTERSTATE 5,2024/03/12 09:26:26+00,-13614643.983,5054451.0799,104
State Highway,02 0128K,SOUTH MOUNT SHASTA OC,District 2,02,Siskiyou,SIS,00000,00005,,1964.0,62.0,1960,41.28737222,-122.30678333,93.3,4.0,0.0,8.0,05: Box Beam Or Gdr - Mu,2: Concrete Cont,S MT SHASTA-S5 ON,02-SIS-005-R8.79,INTERSTATE 5,2024/03/12 09:26:26+00,-13615128.8412,5054821.8533,105
State Highway,02 0132,KLAMATH RIVER (BLUE NOSE),District 2,02,Siskiyou,SIS,00000,00096,,1967.0,59.0,1960,41.57135278,-123.534025,164.6,4.0,0.0,10.4,05: Box Beam Or Gdr - Mu,2: Concrete Cont,STATE ROUTE 96,02-SIS-096-R15.61,KLAMATH RIVER,2024/03/12 09:26:26+00,-13751744.7586,5096984.8719,106
State Highway,02 0133L,KLAMATH RIVER ROAD UC,District 2,02,Siskiyou,SIS,00000,00005,,1970.0,56.0,1970,41.85479167,-122.57166389,31.7,1.0,0.0,12.8,05: Box Beam Or Gdr - Mu,5: Prestress Conc,INTERSTATE 5 SB,02-SIS-005-R58.10L,KLAMATH RIVER ROAD,2024/03/12 09:26:26+00,-13644615.2098,5139252.697,107
State Highway,02 0133R,KLAMATH RIVER ROAD UC,District 2,02,Siskiyou,SIS,00000,00005,,1970.0,56.0,1970,41.854825,-122.57145556,31.7,1.0,0.0,12.5,05: Box Beam Or Gdr - Mu,5: Prestress Conc,INTERSTATE 5,02-SIS-005-R58.10R,KLAMATH RIVER ROAD,2024/03/12 09:26:26+00,-13644592.0183,5139257.6788,108
State Highway,02 0134L,KLAMATH RIVER BRIDGE & SEPARATION,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.85585278,-122.57183611,262.7,8.0,0.0,12.5,02: Stringer/Multi-Beam,6: Prstr Conc Cont,I 5 SB,02-SIS-005-R58.18L,"E96-N5 CON,KLAMATH RIVER",2024/03/12 09:26:26+00,-13644634.3815,5139411.2862,109
State Highway,02 0134R,KLAMATH RIVER BRIDGE & SEPARATION,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.85596667,-122.57156944,317.6,9.0,0.0,12.5,02: Stringer/Multi-Beam,6: Prstr Conc Cont,I 5 NB,02-SIS-005-R58.18R,"E96-N5 CON,KLAMATH RIVER",2024/03/12 09:26:26+00,-13644604.6962,5139428.3078,110
State Highway,02 0135E,KLAMATH RIVER,District 2,02,Siskiyou,SIS,00000,00096,105.61,1968.0,58.0,1960,41.85508333,-122.5738,78.0,3.0,0.0,10.5,02: Stringer/Multi-Beam,6: Prstr Conc Cont,RAMP/CONNECTOR 96,02-SIS-096-105.61,KLAMATH RIVER,2024/03/12 09:26:26+00,-13644853.0006,5139296.2879,111
State Highway,02 0136L,EDGEWOOD UC,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.44184722,-122.43515278,26.5,1.0,0.0,12.5,05: Box Beam Or Gdr - Mu,5: Prestress Conc,INTERSTATE 5,02-SIS-005-R23.00,STEWART SPRINGS ROAD,2024/03/12 09:26:26+00,-13629418.8624,5077734.1078,112
State Highway,02 0136R,EDGEWOOD UC,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.44195833,-122.43485556,26.5,1.0,0.0,12.5,05: Box Beam Or Gdr - Mu,5: Prestress Conc,INTERSTATE 5,02-SIS-005-R23.00,STEWART SPRINGS ROAD,2024/03/12 09:26:26+00,-13629385.7758,5077750.6078,113
State Highway,02 0137,LOUIE ROAD OC,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.552125,-122.48558611,69.0,2.0,0.0,10.4,05: Box Beam Or Gdr - Mu,2: Concrete Cont,LOUIE ROAD,02-SIS-005-R31.18,INTERSTATE 5,2024/03/12 09:26:26+00,-13635033.0754,5094124.2619,114
State Highway,02 0138L,OBERLIN ROAD UC,District 2,02,Siskiyou,SIS,YREKA CITY,00005,,1970.0,56.0,1970,41.71598056,-122.63965278,35.4,1.0,2.0,12.5,02: Stringer/Multi-Beam,6: Prstr Conc Cont,INTERSTATE 5 SB,02-SIS-005-R46.49-YRE,OBERLIN ROAD,2024/03/12 09:26:26+00,-13652183.6983,5118529.2004,115
State Highway,02 0138R,OBERLIN ROAD UC,District 2,02,Siskiyou,SIS,YREKA CITY,00005,,1970.0,56.0,1970,41.71594167,-122.639375,35.4,1.0,2.0,12.5,02: Stringer/Multi-Beam,6: Prstr Conc Cont,INTERSTATE 5 NB,02-SIS-005-R46.49-YRE,OBERLIN ROAD,2024/03/12 09:26:26+00,-13652152.7762,5118523.4008,116
State Highway,02 0139,GRENADA OC,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.64596667,-122.53570833,66.8,2.0,0.0,10.4,05: Box Beam Or Gdr - Mu,2: Concrete Cont,99-97 CUTOFF,02-SIS-005-R38.21,INTERSTATE 5,2024/03/12 09:26:26+00,-13640612.6556,5108093.6145,117
State Highway,02 0141L,PARKS CREEK,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.49757222,-122.46445556,70.7,3.0,0.0,12.5,05: Box Beam Or Gdr - Mu,2: Concrete Cont,INTERSTATE 5,02-SIS-005-R27.18,PARKS CREEK,2024/03/12 09:26:26+00,-13632680.8328,5086012.8083,118
State Highway,02 0141R,PARKS CREEK,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.49761667,-122.46407778,74.7,3.0,0.0,12.5,05: Box Beam Or Gdr - Mu,2: Concrete Cont,INTERSTATE 5,02-SIS-005-R27.18,PARKS CREEK,2024/03/12 09:26:26+00,-13632638.7787,5086019.414,119
State Highway,02 0142,LITTLE GRIDER CREEK,District 2,02,Siskiyou,SIS,00000,00096,40.02,1967.0,59.0,1960,41.78366667,-123.39503056,26.8,3.0,0.0,10.4,01: Slab,2: Concrete Cont,STATE ROUTE 96,02-SIS-096-40.02,LITTLE GRIDER CREEK,2024/03/12 09:26:26+00,-13736271.9679,5128628.6432,120
State Highway,02 0143,YREKA CREEK,District 2,02,Siskiyou,SIS,YREKA CITY,00005,,1970.0,56.0,1970,41.72000833,-122.63760278,26.8,2.0,0.0,35.4,04: Tee Beam,2: Concrete Cont,INTERSTATE 5,02-SIS-005-R46.79-YRE,YREKA CREEK,2024/03/12 09:26:26+00,-13651955.4934,5119129.887,121
State Highway,02 0144L,CRAM GULCH,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.65200278,-122.54915,18.9,3.0,0.0,12.5,01: Slab,2: Concrete Cont,INTERSTATE 5,02-SIS-005-R39.02,CRAM GULCH,2024/03/12 09:26:26+00,-13642108.9751,5108992.8511,122
State Highway,02 0144R,CRAM GULCH,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.65216667,-122.54868889,18.9,3.0,0.0,12.5,01: Slab,2: Concrete Cont,INTERSTATE 5,02-SIS-005-R39.02,CRAM GULCH,2024/03/12 09:26:26+00,-13642057.6445,5109017.2679,123
State Highway,02 0145L,GUYS GULCH,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.65363333,-122.55335278,21.9,3.0,0.0,12.5,01: Slab,2: Concrete Cont,INTERSTATE 5,02-SIS-005-R39.27,GUYS GULCH,2024/03/12 09:26:26+00,-13642576.8263,5109235.7794,124
State Highway,02 0145R,GUYS GULCH,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.65387501,-122.55305996,21.9,3.0,0.0,12.5,01: Slab,2: Concrete Cont,INTERSTATE 5,02-SIS-005-R39.27,GUYS GULCH,2024/03/12 09:26:26+00,-13642544.2303,5109271.7868,125
State Highway,02 0146L,JULIEN CREEK,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.65891389,-122.56827778,29.9,3.0,0.0,12.5,01: Slab,2: Concrete Cont,INTERSTATE 5,02-SIS-005-R40.12,JULIEN CREEK,2024/03/12 09:26:26+00,-13644238.2697,5110022.5455,126
State Highway,02 0146R,JULIEN CREEK,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.65931667,-122.56784167,29.9,3.0,0.0,12.5,01: Slab,2: Concrete Cont,INTERSTATE 5,02-SIS-005-R40.12,JULIEN CREEK,2024/03/12 09:26:26+00,-13644189.722,5110082.5592,127
State Highway,02 0147L,BRUINSMA UC,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.618225,-122.51539444,14.3,3.0,0.0,12.5,01: Slab,2: Concrete Cont,INTERSTATE 5 SB,02-SIS-005-R36.02,TRUITMAN LANE,2024/03/12 09:26:26+00,-13638351.3238,5103961.8501,128
State Highway,02 0147R,BRUINSMA UC,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.61831389,-122.514975,14.3,3.0,0.0,12.5,01: Slab,2: Concrete Cont,INTERSTATE 5 NB,02-SIS-005-R36.02,TRUITMAN LANE,2024/03/12 09:26:26+00,-13638304.6316,5103975.0862,129
State Highway,02 0148L,SHASTA RIVER,District 2,02,Siskiyou,SIS,00000,00005,,1970.0,56.0,1970,41.76681389,-122.58638889,162.2,3.0,0.0,12.7,02: Stringer/Multi-Beam,6: Prstr Conc Cont,INTERSTATE 5 SB,02-SIS-005-R51.16,SHASTA RIVER,2024/03/12 09:26:26+00,-13646254.3893,5126113.0448,130
State Highway,02 0148R,SHASTA RIVER,District 2,02,Siskiyou,SIS,00000,00005,,1970.0,56.0,1970,41.76663889,-122.58605556,162.2,3.0,0.0,12.7,02: Stringer/Multi-Beam,6: Prstr Conc Cont,INTERSTATE 5 NB,02-SIS-005-R51.16,SHASTA RIVER,2024/03/12 09:26:26+00,-13646217.2828,5126086.9261,131
State Highway,02 0149,WALTERS ROAD OC,District 2,02,Siskiyou,SIS,00000,00005,,1970.0,56.0,1970,41.68539444,-122.63576389,61.8,2.0,0.0,10.4,02: Stringer/Multi-Beam,6: Prstr Conc Cont,WALTERS ROAD,02-SIS-005-R44.31,INTERSTATE 5,2024/03/12 09:26:26+00,-13651750.7892,5113968.9368,132
State Highway,02 0150L,NORTH YREKA SEPARATION,District 2,02,Siskiyou,SIS,YREKA CITY,00005,,1970.0,56.0,1970,41.73952778,-122.62813611,38.0,1.0,0.0,12.5,05: Box Beam Or Gdr - Mu,5: Prestress Conc,INTERSTATE 5 SB,02-SIS-005-R48.23-YRE,STATE ROUTE 3,2024/03/12 09:26:26+00,-13650901.6688,5122041.4731,133
State Highway,02 0150R,NORTH YREKA SEPARATION,District 2,02,Siskiyou,SIS,YREKA CITY,00005,,1970.0,56.0,1970,41.739375,-122.62770833,38.0,1.0,0.0,12.5,05: Box Beam Or Gdr - Mu,5: Prestress Conc,INTERSTATE 5 NB,02-SIS-005-R48.23-YRE,STATE ROUTE 3,2024/03/12 09:26:26+00,-13650854.0488,5122018.6807,134
State Highway,02 0151,YREKA CREEK,District 2,02,Siskiyou,SIS,YREKA CITY,00003,,1970.0,56.0,1970,41.74000833,-122.63093333,33.2,3.0,0.0,20.1,04: Tee Beam,2: Concrete Cont,STATE ROUTE 3,02-SIS-003-L49.99-YRE,YREKA CREEK,2024/03/12 09:26:26+00,-13651213.0541,5122113.1654,135
State Highway,02 0152L,ABRAMS LAKE ROAD OC,District 2,02,Siskiyou,SIS,00000,00005,,1973.0,53.0,1970,41.34411944,-122.34485556,44.7,1.0,0.0,12.8,05: Box Beam Or Gdr - Mu,5: Prestress Conc,ABRAMS LAKE ROAD,02-SIS-005-R13.18L,INTERSTATE 5 SB,2024/03/12 09:26:26+00,-13619367.0217,5063232.4748,136
State Highway,02 0152R,ABRAMS LAKE ROAD OC,District 2,02,Siskiyou,SIS,00000,00005,,1973.0,53.0,1970,41.34475,-122.34351389,48.2,1.0,0.0,12.8,05: Box Beam Or Gdr - Mu,5: Prestress Conc,ABRAMS LAKE ROAD,02-SIS-005-R13.18R,INTERSTATE 5 NB,2024/03/12 09:26:26+00,-13619217.668,5063325.9719,137
State Highway,02 0153L,KILLGORE HILLS ROAD UC,District 2,02,Siskiyou,SIS,00000,00005,,1970.0,56.0,1970,41.66771667,-122.61036389,28.0,1.0,0.0,12.5,05: Box Beam Or Gdr - Mu,5: Prestress Conc,INTERSTATE 5,02-SIS-005-R42.51,KILLGORE HILLS ROAD,2024/03/12 09:26:26+00,-13648923.2741,5111334.2414,138
State Highway,02 0153R,KILLGORE HILLS ROAD  UC,District 2,02,Siskiyou,SIS,00000,00005,,1970.0,56.0,1970,41.66793056,-122.61013889,28.0,1.0,0.0,12.5,05: Box Beam Or Gdr - Mu,5: Prestress Conc,INTERSTATE 5,02-SIS-005-R42.51,KILLGORE HILLS ROAD,2024/03/12 09:26:26+00,-13648898.2272,5111366.1151,139
State Highway,02 0155,GRENADA IRRIGATION DISTRICT OC,District 2,02,Siskiyou,SIS,00000,00005,,1969.0,57.0,1960,41.60372222,-122.50886111,67.7,2.0,0.0,6.1,06: Box Beam Or Gdr - Sn,2: Concrete Cont,SLOUGH ROAD,02-SIS-005-R34.96,INTERSTATE 5,2024/03/12 09:26:26+00,-13637624.0365,5101802.5554,140
State Highway,02 0156,KLAMATH RIVER (H. LYLE DAVIS MEMORIAL BRIDGE),District 2,02,Siskiyou,SIS,00000,00096,,1970.0,56.0,1970,41.44462144,-123.50654697,275.5,4.0,0.0,10.4,02: Stringer/Multi-Beam,4: Steel Cont,STATE ROUTE 96,02-SIS-096-R5.08,KLAMATH RIVER,2024/03/12 09:26:26+00,-13748685.9182,5078146.0872,141
State Highway,02 0157,KLAMATH RIVER,District 2,02,Siskiyou,SIS,00000,00096,,1970.0,56.0,1970,41.44801111,-123.49554444,276.8,5.0,0.0,10.4,02: Stringer/Multi-Beam,4: Steel Cont,STATE ROUTE 96,02-SIS-096-R5.75,KLAMATH RIVER,2024/03/12 09:26:26+00,-13747461.1227,5078649.4868,142
State Highway,02 0158L,MINER STREET UC,District 2,02,Siskiyou,SIS,YREKA CITY,00005,,1970.0,56.0,1970,41.73072222,-122.633175,35.6,1.0,0.0,12.5,05: Box Beam Or Gdr - Mu,5: Prestress Conc,INTERSTATE 5 SB,02-SIS-005-R47.56-YRE,MINER STREET,2024/03/12 09:26:26+00,-13651462.5954,5120727.8972,143
State Highway,02 0158R,MINER STREET UC,District 2,02,Siskiyou,SIS,YREKA CITY,00005,,1970.0,56.0,1970,41.73068889,-122.63290278,35.6,1.0,0.0,12.5,05: Box Beam Or Gdr - Mu,5: Prestress Conc,ROUTE 5,02-SIS-005-R47.56-YRE,MINER STREET,2024/03/12 09:26:26+00,-13651432.2917,5120722.9251,144
State Highway,02 0159L,MOONLIT OAKS AVENUE UC,District 2,02,Siskiyou,SIS,YREKA CITY,00005,,1970.0,56.0,1970,41.7038,-122.64305278,34.0,1.0,0.0,12.5,05: Box Beam Or Gdr - Mu,5: Prestress Conc,INTERSTATE 5,02-SIS-005-R45.62-YRE,MOONLIT OAKS AVE,2024/03/12 09:26:26+00,-13652562.1846,5116712.8696,145
State Highway,02 0159R,MOONLIT OAKS AVENUE UC,District 2,02,Siskiyou,SIS,YREKA CITY,00005,,1970.0,56.0,1970,41.70382778,-122.64270278,34.0,1.0,0.0,12.5,05: Box Beam Or Gdr - Mu,5: Prestress Conc,INTERSTATE 5,02-SIS-005-R45.62-YRE,MOONLIT OAKS AVE,2024/03/12 09:26:26+00,-13652523.2228,5116717.0114,146
State Highway,02 0160,YREKA CREEK,District 2,02,Siskiyou,SIS,YREKA CITY,00005,,1970.0,56.0,1970,41.70349722,-122.64263611,15.6,2.0,0.0,0.0,19: Culvert,2: Concrete Cont,INTERSTATE 5,02-SIS-005-R45.61-YRE,YREKA CREEK,2024/03/12 09:26:26+00,-13652515.8014,5116667.7246,147
State Highway,02 0161L,DEETZ ROAD UC,District 2,02,Siskiyou,SIS,00000,00005,,1973.0,53.0,1970,41.36808333,-122.37030833,30.8,1.0,0.0,12.8,05: Box Beam Or Gdr - Mu,5: Prestress Conc,INTERSTATE 5,02-SIS-005-R15.32,DEETZ ROAD,2024/03/12 09:26:26+00,-13622200.4118,5066786.4125,148
State Highway,02 0161R,DEETZ ROAD UC,District 2,02,Siskiyou,SIS,00000,00005,,1973.0,53.0,1970,41.36827222,-122.37001667,29.6,1.0,0.0,12.8,05: Box Beam Or Gdr - Mu,5: Prestress Conc,INTERSTATE 5,02-SIS-005-R15.32,DEETZ ROAD,2024/03/12 09:26:26+00,-13622167.9437,5066814.4307,149
State Highway,02 0162L,SOUTH WEED UC,District 2,02,Siskiyou,SIS,00000,00005,,1973.0,53.0,1970,41.39615,-122.38014722,29.2,1.0,0.0,16.5,05: Box Beam Or Gdr - Mu,5: Prestress Conc,INTERSTATE 5 SB,02-SIS-005-R17.44,SOUTH WEED BLVD,2024/03/12 09:26:26+00,-13623295.672,5070950.4729,150
